label,Slice,SumSize
1,"[2392822, 601305, 1069539, 114557, 1345627, 92394, 0, 0, 0, 108343, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 90546, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24681889 0.45791865 0.47515413 0.50782535 0.67791824
 0.67791846 0.80391052 0.92150816 0.92241079 0.93745072 0.93745117
 0.93745161 0.93745205 0.93745249 0.93745294 0.95244127 0.95508619
 0.95508619 0.95508619 0.95508619 0.95508619 0.9550878  0.96319249
 0.96319293 0.96319337 0.96319382 0.96319426 0.96319471 0.96319515
 0.96997622 0.96997667 0.96997711 0.96997755 0.96997799 0.96997843
 0.98474528 0.98703662 0.98932796 0.9916193  0.99391064 0.99620198
 0.99849331 0.99999707 0.99999707 0.99999707 0.99999707 0.99999707
 0.99999707 0.99999929 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2669629, 265874, 1068915, 66, 1439385, 119834, 0, 0, 0, 76846, 0, 0, 0, 47098, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24071314 0.45582282 0.49154262 0.5097899  0.67643543
 0.67643562 0.69773672 0.85764097 0.9248554  0.94188848 0.94188893
 0.94188938 0.94188984 0.94189029 0.94189074 0.94189119 0.95566067
 0.95683538 0.9580101  0.95918481 0.96035953 0.96153425 0.96238693
 0.96238693 0.96238693 0.96238693 0.96238693 0.96328212 0.96757901
 0.97046488 0.97275964 0.97505439 0.97734915 0.97964391 0.98193866
 0.98423342 0.98447008 0.98447053 0.98447098 0.98447143 0.98447188
 0.98447234 0.99999713 0.99999758 0.99999803 0.99999848 0.99999892
 0.99999937 0.99999982 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1949347, 635043, 1119231, 43, 1211926, 354486, 0, 0, 0, 76846, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.2263264  0.44684485 0.46590817 0.49913347 0.6715026
 0.67150426 0.67151434 0.81649484 0.91723607 0.93453014 0.93646381
 0.93839747 0.94033114 0.94226481 0.94419847 0.94613214 0.94754226
 0.94871161 0.94988097 0.95105032 0.95221968 0.95338903 0.95455839
 0.95457498 0.95457498 0.95457498 0.95457498 0.95457498 0.95457667
 0.96931945 0.96931989 0.96932034 0.96932078 0.96932122 0.96932167
 0.96932211 0.98463801 0.98463846 0.9846389  0.98463935 0.98463979
 0.98464024 0.98464068 0.99999748 0.99999792 0.99999837 0.99999881
 0.99999925 0.9999997  1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1944084, 658937, 1119360, 352924, 1105646, 99270, 0, 0, 0, 89493, 0, 0, 0, 32983, 0, 0, 0, 41674, 0, 0, 0, 18, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23926512 0.45876465 0.48733879 0.51552289 0.68892695
 0.68892725 0.82316747 0.94021609 0.94101771 0.9568244  0.95682485
 0.95682531 0.95682576 0.95682622 0.95682667 0.95682713 0.97179654
 0.97179654 0.97179654 0.97179654 0.97179654 0.97451483 0.97746313
 0.97852362 0.9795841  0.98064458 0.98170506 0.98276555 0.98382603
 0.98428707 0.98428751 0.98428796 0.98428841 0.98428886 0.98428931
 0.98428975 0.98429021 0.98429067 0.98429112 0.98429158 0.98429203
 0.98429249 0.99999699 0.99999699 0.99999699 0.99999699 0.99999699
 0.99999699 0.99999893 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1496169, 1640650, 371015, 1225008, 248833, 1023361, 0, 99270, 0, 0, 0, 89493, 0, 0, 0, 49799, 0, 0, 0, 90126, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.13973237 0.27728314 0.48024334 0.49305289 0.5425414
 0.66136725 0.72333638 0.72334164 0.86255254 0.92923465 0.92923518
 0.9292369  0.9428431  0.94284348 0.94284385 0.94284422 0.94284459
 0.94284496 0.95528364 0.9563111  0.95733857 0.95836604 0.9593935
 0.96042097 0.96144843 0.96193723 0.96193723 0.96193723 0.96193723
 0.96513914 0.96934295 0.97354675 0.97429219 0.97429256 0.97429293
 0.97429331 0.97429368 0.97429406 0.98712764 0.98712801 0.98712838
 0.98712875 0.98712912 0.9871295  0.98712987 0.99999771 0.99999808
 0.99999844 0.99999881 0.99999918 0.99999954 0.99999991 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2694680, 100550, 135134, 964932, 2, 818932, 501910, 0, 0, 0, 89493, 0, 0, 0, 47080, 18, 0, 0, 41674, 0, 0, 0, 91830, 18, 0, 64, 93867, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.29932109 0.4484443  0.46289714 0.46462429 0.48430254
 0.60302451 0.67731104 0.67731124 0.68188685 0.85879013 0.92392082
 0.94022049 0.94022093 0.94022138 0.94022183 0.94022227 0.94022272
 0.94022316 0.95572619 0.95689126 0.95805633 0.9592214  0.96038647
 0.96155154 0.96264659 0.96264772 0.96264772 0.96264772 0.96264772
 0.96373206 0.96730679 0.9703558  0.97261354 0.97487127 0.97712901
 0.97938674 0.98164448 0.98390222 0.98457284 0.98457529 0.98457775
 0.98458021 0.9871215  0.99363377 0.99999562 0.99999748 0.99999793
 0.99999838 0.99999883 0.99999928 0.99999973 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2016406, 490152, 34895, 1598234, 107, 970307, 517069, 88680, 0, 0, 0, 108343, 0, 0, 0, 32983, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.21559469 0.41950502 0.43273962 0.43476733 0.43805622
 0.61667164 0.6883495  0.6883555  0.76453663 0.86028054 0.92147942
 0.93524397 0.93524439 0.93524481 0.93524523 0.93524565 0.93524607
 0.93524649 0.95248016 0.95325288 0.95402559 0.95479831 0.95557102
 0.95634374 0.95711645 0.95717978 0.95717978 0.95717978 0.95717978
 0.95718011 0.95718151 0.97116877 0.97116919 0.97116961 0.97117003
 0.97117045 0.97117087 0.97117129 0.98542508 0.98542551 0.98542593
 0.98542635 0.98542677 0.98542719 0.98542761 0.99999758 0.999998
 0.99999842 0.99999884 0.99999926 0.99999968 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2225172, 594558, 697760, 909039, 20886, 1459874, 104293, 0, 0, 0, 89493, 0, 0, 0, 32983, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.15153605 0.3714474  0.43592041 0.45290568 0.5612212
 0.70011661 0.70012111 0.70012907 0.84155276 0.93037362 0.94251234
 0.94636171 0.94636213 0.94636254 0.94636296 0.94636338 0.9463638
 0.96020611 0.96096832 0.96173052 0.96249273 0.96325493 0.96401714
 0.96477934 0.96513653 0.96513653 0.96513653 0.96513653 0.96520561
 0.96816654 0.97112746 0.97152534 0.97152576 0.97152618 0.97152659
 0.97152701 0.97152743 0.98597534 0.98813268 0.99029003 0.99244737
 0.99460472 0.99676206 0.9989194  0.99999744 0.99999785 0.99999827
 0.99999869 0.99999911 0.99999953 0.99999994 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2241946, 652644, 784449, 1128177, 889110, 92394, 0, 0, 0, 76846, 0, 64, 0, 32983, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.27877792 0.4259022  0.45013372 0.47984968 0.59284966
 0.69594503 0.83462002 0.93236053 0.93236053 0.94690413 0.94690456
 0.94690499 0.94690543 0.94690586 0.94690629 0.94690672 0.9590024
 0.95900526 0.95900812 0.95901008 0.95901008 0.96137246 0.96440529
 0.96538981 0.96637434 0.96735886 0.96834338 0.96932791 0.97031243
 0.97076181 0.97076224 0.97076266 0.97076309 0.97076351 0.97076393
 0.97076436 0.98521942 0.98521984 0.98522027 0.9852207  0.98522112
 0.98522155 0.99999717 0.99999717 0.99999717 0.99999717 0.99999717
 0.99999717 0.99999879 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2308504, 561663, 1138405, 2, 1501575, 0, 92394, 0, 0, 0, 89493, 0, 0, 0, 109009, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 84085, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22711512 0.44962823 0.4707546  0.50812414 0.66741696
 0.66741718 0.67850907 0.84740741 0.90959114 0.9231367  0.92448855
 0.92448899 0.92448943 0.92448986 0.9244903  0.92449074 0.93891755
 0.93891799 0.93891842 0.93891886 0.9389193  0.93891973 0.93892017
 0.95649336 0.95649336 0.95649336 0.95649336 0.95649364 0.9564949
 0.95649617 0.97130274 0.97130318 0.97130361 0.97130405 0.97130449
 0.97130493 0.98643987 0.98644031 0.98644074 0.98644118 0.98644162
 0.98644206 0.98644249 0.99999734 0.99999778 0.99999822 0.99999866
 0.99999909 0.99999953 0.99999997 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[1849736, 1008381, 156019, 925683, 1392988, 145187, 0, 0, 0, 89493, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 90546, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22471163 0.38625183 0.47516293 0.48994475 0.50446275
 0.67056529 0.67174273 0.85581044 0.92512959 0.93324646 0.9355025
 0.93775854 0.94001459 0.94227063 0.94452667 0.94678272 0.94804413
 0.94921802 0.95039192 0.95156582 0.95273971 0.95391361 0.9548146
 0.9548146  0.9548146  0.9548146  0.9548146  0.9548146  0.96448788
 0.9696464  0.96964685 0.9696473  0.96964775 0.9696482  0.96964864
 0.96964909 0.98454725 0.9845477  0.98454815 0.98454859 0.98454904
 0.98454949 0.99999713 0.99999757 0.99999802 0.99999846 0.99999891
 0.99999935 0.9999998  1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2296856, 634010, 1183819, 2, 1462138, 104293, 0, 0, 0, 76846, 0, 0, 0, 47098, 0, 0, 0, 93635, 0, 0, 0, 93885, 0, 0, 0, 84067, 18, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.22378212 0.40124053 0.46682309 0.50365723 0.6796114
 0.67961162 0.75521815 0.91999999 0.91999999 0.93669155 0.93669199
 0.93669243 0.93669287 0.93669331 0.93669374 0.93669418 0.94899035
 0.94899035 0.94899035 0.94899035 0.94899035 0.95157646 0.9556384
 0.95811421 0.96037465 0.96263508 0.96489552 0.96715595 0.96941639
 0.971563   0.97382719 0.97609139 0.97835558 0.98061977 0.98288397
 0.98514816 0.98722095 0.98925437 0.99128779 0.99332122 0.99535464
 0.99738807 0.99942149 0.99999712 0.99999712 0.99999712 0.99999712
 0.99999712 0.99999833 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2287623, 512613, 1157697, 45, 1186753, 254733, 102988, 0, 0, 0, 108343, 0, 0, 0, 109009, 0, 0, 0, 90126, 0, 0, 0, 90546, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.24293263 0.44794428 0.46745706 0.57851826 0.66537834
 0.66537925 0.66538957 0.7886176  0.90506517 0.91066173 0.92149939
 0.92150013 0.92150057 0.92150101 0.92150145 0.92150188 0.92150232
 0.93976494 0.94237969 0.94499445 0.9476092  0.95022396 0.95283871
 0.95545346 0.95618411 0.95618411 0.95618411 0.95618411 0.95618505
 0.95618605 0.97056618 0.97056661 0.97056705 0.97056748 0.97056791
 0.97056834 0.97056878 0.98589459 0.98813976 0.99038493 0.9926301
 0.99487527 0.99712044 0.99936561 0.99999742 0.99999785 0.99999828
 0.99999871 0.99999914 0.99999957 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2085331, 544061, 751023, 452440, 950789, 535880, 102988, 0, 0, 0, 89493, 0, 0, 0, 47098, 0, 0, 0, 90126, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.23039475 0.44346741 0.46218362 0.49759544 0.59772422
 0.67140919 0.67140937 0.79533631 0.916046   0.91604674 0.93282019
 0.93282063 0.93282107 0.93282151 0.93282195 0.93282239 0.93282283
 0.94830063 0.94946041 0.95062019 0.95177997 0.95293975 0.95409953
 0.95506701 0.95506701 0.95506701 0.95506701 0.95506701 0.95934097
 0.96612503 0.97069904 0.97295893 0.97521881 0.97747869 0.97973857
 0.98199845 0.98425834 0.98470605 0.98470649 0.98470694 0.98470738
 0.98470783 0.98470827 0.99999713 0.99999757 0.99999801 0.99999845
 0.9999989  0.99999934 0.99999978 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
1,"[2152385, 620547, 0, 385943, 800915, 66, 1485206, 102988, 0, 0, 0, 108343, 0, 0, 0, 49799, 0, 0, 0, 41674, 0, 0, 0, 91848, 0, 0, 0, 93885, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.16239737 0.37528081 0.46020458 0.46148293 0.46276127
 0.46560947 0.57176018 0.67534498 0.67534991 0.67576528 0.76465257
 0.92019362 0.93712332 0.93978357 0.94244382 0.94510407 0.94776431
 0.95042456 0.95308481 0.95514542 0.95638126 0.9576171  0.95885294
 0.96008878 0.96132462 0.96256046 0.9628497  0.9628497  0.9628497
 0.9628497  0.9628497  0.96630746 0.96965726 0.9696577  0.96965814
 0.96965858 0.96965902 0.96965946 0.9696599  0.98466094 0.98466138
 0.98466183 0.98466227 0.98466271 0.98466316 0.9846636  0.99999738
 0.99999782 0.99999825 0.99999869 0.99999913 0.99999956 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
