label,Slice,SumSize
0,"[1129595, 203058, 651430, 1223359, 360911, 50306, 1045686, 153712, 0, 18154, 1020129, 252467, 389371, 280276, 23416, 1019657, 164844, 0, 0, 2301, 577528, 0, 0, 7924, 99291, 641325, 0, 0, 0, 0, 384665, 0, 0, 0, 0, 556577, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.10657587 0.11110412 0.11563238 0.20899352 0.21081969
 0.32272665 0.33652362 0.35331029 0.35968271 0.4200738  0.46261067
 0.4756706  0.48082376 0.48083553 0.48084731 0.48085908 0.49671083
 0.58577701 0.58812523 0.60957417 0.64644505 0.64836923 0.67318803
 0.67404633 0.68611256 0.74886413 0.77418117 0.78448475 0.78636819
 0.78641438 0.78646057 0.78650676 0.78676596 0.84091518 0.84103647
 0.84120613 0.8413758  0.84154547 0.84264257 0.84583644 0.84903032
 0.89522513 0.91146035 0.91163901 0.91181768 0.91199634 0.91217501
 0.91235367 0.91253234 0.912711   0.94816717 0.95485279 0.96153842
 0.96822404 0.97490967 0.98159529 0.98828092 0.99496654 0.99999405
 0.99999633 0.99999681 0.99999729 0.99999778 0.99999826 0.99999874
 0.99999923 0.99999971 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1129687, 246024, 186572, 0, 1045224, 1045224, 0, 0, 0, 0, 227106, 62943, 0, 571044, 5224, 0, 0, 0, 0, 0, 7261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.20656397 0.24951947 0.32721885 0.37050184 0.43105954
 0.49161724 0.55217493 0.65175599 0.77265909 0.8054742  0.80813839
 0.81080258 0.81346676 0.81613095 0.81879514 0.82145933 0.82412352
 0.8610499  0.87697954 0.90838024 0.93978094 0.97118164 0.99724897
 0.99819835 0.99842661 0.99845564 0.99848467 0.9985137  0.99854273
 0.99857176 0.99860079 0.99862982 0.99865885 0.99868788 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1130582, 741166, 354360, 43, 1059852, 28123, 0, 1187863, 337932, 72195, 631395, 288884, 187467, 99185, 177628, 170932, 867590, 290803, 16211, 0, 136132, 551242, 0, 0, 0, 0, 14669, 562859, 0, 0, 0, 43, 505150, 0, 0, 0, 384665, 0, 0, 0, 0, 556577, 0, 556534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.09968454 0.1124109  0.1650093  0.16547859 0.19632056
 0.19661693 0.19719856 0.25392907 0.29102748 0.30354688 0.34577368
 0.3971804  0.40335471 0.40952901 0.42964806 0.43612886 0.4449958
 0.49293167 0.51633444 0.51862226 0.53491742 0.53536556 0.53729628
 0.55613891 0.56236397 0.57581411 0.57587352 0.65229103 0.65230289
 0.67823487 0.67937462 0.67941008 0.67944554 0.68033355 0.69139655
 0.7399779  0.7401446  0.7403113  0.74047799 0.74064469 0.74081138
 0.74097808 0.74114478 0.74123918 0.76194664 0.78547694 0.79085016
 0.79085076 0.79085136 0.79085196 0.79085256 0.79085316 0.79946991
 0.81786798 0.83568537 0.84206958 0.84845378 0.85483798 0.86122219
 0.86760639 0.90293137 0.90923223 0.9155331  0.92183396 0.92813483
 0.9344357  0.94073656 0.94703743 0.95094627 0.96608445 0.98613305
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1134308, 0, 285278, 1283160, 183708, 61381, 340605, 5133, 18461, 1653062, 25824, 369491, 47720, 55273, 1262894, 152663, 30372, 0, 20258, 14669, 0, 0, 536727, 0, 43, 0, 1068009, 0, 0, 384665, 0, 0, 0, 0, 43, 0, 556534, 0, 0, 468785, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.00000000e+00 5.48448079e-04 1.17342869e-01 1.23264730e-01
 1.33318032e-01 1.72596950e-01 2.37802444e-01 2.66220298e-01
 2.84517379e-01 2.90270511e-01 2.93480536e-01 3.29560333e-01
 3.30134201e-01 3.31055096e-01 3.43512839e-01 3.80020978e-01
 4.59049971e-01 4.97161702e-01 4.98828687e-01 5.24434704e-01
 5.41738692e-01 5.42393837e-01 5.49370443e-01 5.54590447e-01
 5.90613113e-01 6.81675291e-01 6.93376685e-01 6.98039351e-01
 6.99751401e-01 7.00535673e-01 7.01319945e-01 7.02031151e-01
 7.02672154e-01 7.03484919e-01 7.16937904e-01 7.30390889e-01
 7.43843874e-01 7.55996494e-01 7.55997430e-01 7.55998367e-01
 7.55999303e-01 7.56000239e-01 7.72027622e-01 7.99900638e-01
 8.31049288e-01 8.61194508e-01 8.61538349e-01 8.61882190e-01
 8.62226031e-01 8.62569873e-01 8.99035595e-01 8.99036105e-01
 8.99036615e-01 8.99037125e-01 8.99037635e-01 8.99038144e-01
 8.99038654e-01 8.99039164e-01 8.99215080e-01 9.20264273e-01
 9.41313467e-01 9.57681251e-01 9.67171407e-01 9.76661564e-01
 9.86151721e-01 9.95641877e-01 9.99994034e-01 9.99996084e-01
 9.99996592e-01 9.99997100e-01 9.99997608e-01 9.99998116e-01
 9.99998625e-01 9.99999133e-01 9.99999641e-01 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00]"
0,"[1297827, 16671, 914, 1231839, 9662, 589462, 166646, 182140, 351304, 196749, 222172, 9852, 477991, 77568, 468742, 0, 0, 455, 536727, 14017, 0, 0, 14626, 0, 562859, 0, 0, 0, 0, 505150, 0, 0, 384622, 0, 0, 0, 0, 0, 0, 556534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 332151, 160865, 205621, 43, 0, 0]","[0.         0.1011912  0.14361763 0.14546926 0.14665236 0.1618609
 0.28190566 0.28260786 0.28373771 0.30055729 0.34806159 0.34808683
 0.38133938 0.39055111 0.41653849 0.43583583 0.45530136 0.45705534
 0.4793932  0.49373135 0.49435329 0.56865148 0.57192552 0.57658416
 0.57723863 0.62907661 0.62907661 0.62907661 0.62907661 0.62907661
 0.62988467 0.68877695 0.6900436  0.69038116 0.69071872 0.69105628
 0.69139384 0.69560881 0.71221521 0.72882162 0.74542802 0.75714188
 0.76376349 0.7703851  0.77700671 0.78362832 0.79024993 0.79687154
 0.80349315 0.81014435 0.8173208  0.82449724 0.83167369 0.83885013
 0.84602658 0.85371483 0.85942507 0.86513531 0.87084555 0.87655579
 0.88226603 0.88797627 0.8936865  0.89939674 0.90510698 0.91081722
 0.91433935 0.91539404 0.91644873 0.91750342 0.91855811 0.9196128
 0.92066749 0.92172218 0.92277687 0.92383156 0.92488625 0.92594094
 0.92699563 0.92805032 0.92910501 0.9301597  0.93121439 0.93226908
 0.93332377 0.93437846 0.93543315 0.93648784 0.93754253 0.93859722
 0.93965191 0.94660199 0.95210046 0.97423584 0.9885259  0.99999775
 1.         1.         1.         1.        ]"
0,"[1393575, 116816, 350483, 425380, 419, 1062769, 107963, 285316, 533314, 143210, 190431, 20344, 170346, 24727, 559609, 1080697, 385563, 179385, 43, 14626, 0, 611605, 536727, 43, 0, 505150, 28123, 149717, 43, 76436, 369996, 571001, 0, 43, 556534, 0, 0, 0, 150192, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.07926893 0.1390877  0.14784434 0.17195802 0.1721128
 0.21125964 0.21128402 0.21128402 0.21128402 0.30946149 0.30958475
 0.32164059 0.34565305 0.39536531 0.39926206 0.40713181 0.41030577
 0.42655306 0.42842862 0.42855088 0.42879696 0.44591086 0.44693197
 0.4957192  0.54936977 0.59755908 0.60272848 0.63131623 0.6394787
 0.65371048 0.65409274 0.65478599 0.65515792 0.65531563 0.65547334
 0.67335827 0.76110956 0.76111177 0.76111344 0.76111344 0.76111344
 0.80779526 0.80813453 0.80847379 0.81076556 0.81252829 0.83789558
 0.83851982 0.84706043 0.86457171 0.88632431 0.9091022  0.93188008
 0.93472882 0.93473053 0.94550034 0.96484594 0.98419154 0.98612673
 0.98612743 0.98612813 0.98612883 0.98612953 0.98748687 0.99999641
 0.99999691 0.99999741 0.99999791 0.99999841 0.99999891 0.99999941
 0.99999991 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1086414, 720091, 302402, 136186, 113662, 9662, 1239065, 1649, 236225, 278457, 246782, 22727, 841387, 382036, 341514, 19240, 113731, 629831, 33087, 43, 562859, 4410, 210979, 0, 468785, 0, 0, 505150, 14626, 370039, 0, 136551, 0, 0, 43, 556534, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.11289347 0.14055836 0.1405756  0.20265024 0.21916856
 0.21979698 0.24789969 0.24792388 0.24820648 0.25496119 0.3041796
 0.37745684 0.37751323 0.37761516 0.40221193 0.42408019 0.44256885
 0.4509309  0.48326404 0.51789697 0.54985545 0.56205937 0.5885078
 0.62388005 0.62525782 0.62650366 0.62742132 0.63462053 0.69214714
 0.70460004 0.70600071 0.70668302 0.73105791 0.75543279 0.7649907
 0.76520747 0.78718818 0.80031241 0.81667237 0.83303233 0.84202947
 0.85055781 0.85908616 0.8676145  0.87614285 0.88467119 0.88875157
 0.88967654 0.9281099  0.92812014 0.92813038 0.92814062 0.92824951
 0.94227009 0.9422713  0.94227251 0.9427556  0.97488279 0.99999569
 0.99999636 0.99999704 0.99999771 0.99999838 0.99999906 0.99999973
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1278544, 142639, 600093, 100922, 1063685, 14673, 0, 108453, 453816, 157158, 571001, 178745, 14017, 498, 553217, 527214, 142915, 27463, 43, 98958, 562859, 307504, 0, 43, 505150, 9736, 0, 384622, 43, 372370, 43, 0, 556534, 43, 556534, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22329, 0, 0, 0, 0, 0, 0, 0]","[0.         0.01517068 0.14514637 0.15579876 0.17123903 0.22049956
 0.22080636 0.25492735 0.34433641 0.34433862 0.34589923 0.34590234
 0.34590546 0.35748448 0.36011618 0.40912401 0.40996256 0.44364488
 0.4778269  0.50558073 0.50627467 0.50696861 0.50706893 0.5263833
 0.5553114  0.5777582  0.61358149 0.62200951 0.63742615 0.6390714
 0.64014394 0.64038701 0.64125188 0.64958892 0.69369178 0.71116263
 0.71218064 0.74323937 0.74324207 0.74324299 0.74324299 0.75294358
 0.79835154 0.8078073  0.81726306 0.82671883 0.83617459 0.84398544
 0.86241716 0.87827394 0.87852292 0.87852551 0.87852551 0.87852551
 0.87852551 0.93772103 0.95530801 0.97395097 0.99259392 0.99691355
 0.99691443 0.99691531 0.99691619 0.99691706 0.99692384 0.99693522
 0.99694659 0.99695797 0.99696935 0.99698072 0.9969921  0.99700348
 0.99701485 0.99702623 0.99703761 0.99704899 0.99706036 0.99707174
 0.99708312 0.99709449 0.99710587 0.99711725 0.99712862 0.99714
 0.99715138 0.99716275 0.99717413 0.99718551 1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1206991, 155528, 729, 473059, 142418, 27541, 194239, 1084840, 9662, 589462, 20133, 527946, 40466, 1035963, 68303, 234650, 652459, 455, 0, 536727, 0, 14669, 0, 562859, 468742, 0, 45278, 43, 505150, 0, 0, 14626, 43, 369996, 0, 0, 0, 43, 556534, 19240, 275001, 27082, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.06346877 0.13294213 0.14835554 0.14850627 0.16133764
 0.19307867 0.19493957 0.21186443 0.21317752 0.22025284 0.22570082
 0.23363742 0.34077226 0.34117962 0.3430661  0.40003737 0.40147779
 0.41364763 0.42279285 0.46597733 0.46873148 0.47180739 0.57184225
 0.57266216 0.57954311 0.60148163 0.62436965 0.6658648  0.66588951
 0.67501387 0.69098171 0.70694955 0.7188262  0.71925785 0.7196895
 0.72012114 0.72766948 0.74873647 0.76980345 0.78985886 0.80953695
 0.82183633 0.82234892 0.82286151 0.82609705 0.8408091  0.85632231
 0.87183551 0.876028   0.87634563 0.87666325 0.87698087 0.87723179
 0.88889277 0.9070616  0.91363308 0.91363375 0.91363441 0.91363507
 0.91363574 0.9136364  0.91816521 0.93569419 0.95322317 0.96852996
 0.96959829 0.97491366 0.98767108 0.99999735 0.99999982 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1258392, 173364, 428694, 98768, 84453, 1098087, 9662, 18553, 302476, 241067, 447747, 697948, 174421, 14515, 169649, 105341, 24721, 562629, 14669, 7924, 562859, 536040, 11997, 43, 0, 554610, 166186, 0, 384665, 191, 0, 0, 0, 43, 0, 556534, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.10310399 0.14060338 0.15997858 0.19007654 0.2077895
 0.21881121 0.21881396 0.22292431 0.36396784 0.36434551 0.36504639
 0.36642106 0.3671144  0.39914475 0.40586168 0.43271883 0.444866
 0.50897305 0.55491461 0.56647638 0.58080264 0.58171589 0.5818247
 0.59182235 0.6009474  0.61350774 0.61594823 0.63810663 0.66249497
 0.67991642 0.68103002 0.68732793 0.71363544 0.73994295 0.74534827
 0.7788065  0.80589926 0.80590107 0.80590288 0.81746676 0.83494273
 0.85241871 0.86665655 0.86934884 0.89507747 0.8957742  0.89647094
 0.93784665 0.93785696 0.93786549 0.93786626 0.93786703 0.9378678
 0.93786857 0.93786934 0.93787011 0.96246942 0.9884089  0.99999565
 0.99999646 0.99999727 0.99999807 0.99999888 0.99999969 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1189634, 0, 233792, 205033, 62943, 142639, 315355, 255722, 168426, 22378, 174500, 127061, 14625, 468742, 0, 1045224, 0, 14017, 874, 0, 300242, 1107919, 14626, 0, 562859, 0, 0, 0, 0, 505150, 0, 0, 22287, 1416172, 241674, 134641, 0, 43, 0, 556534, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0, 0, 0, 43, 0, 0]","[0.         0.09128042 0.12458318 0.12777904 0.13097491 0.14674058
 0.14813768 0.17550034 0.18029272 0.1850851  0.18911818 0.18915388
 0.23538097 0.24517421 0.253048   0.27379839 0.27469916 0.27772797
 0.29036875 0.30873443 0.30947169 0.30987963 0.30987963 0.35820211
 0.35820211 0.384562   0.46613595 0.46657628 0.46701661 0.46739896
 0.4674082  0.4674641  0.46792354 0.46888904 0.52970893 0.57320474
 0.59939218 0.64251757 0.65455534 0.66941449 0.68427364 0.69913278
 0.70657056 0.7128994  0.71922823 0.72555707 0.7318859  0.73821474
 0.74454357 0.75087241 0.75316213 0.75319624 0.75323035 0.75326446
 0.75574921 0.78505224 0.90146821 0.90663412 0.92869332 0.94260514
 0.94260622 0.9426073  0.94260839 0.9446841  0.96197378 0.97926347
 0.99655315 0.99998298 0.99998387 0.99998476 0.99998564 0.99998653
 0.99998713 0.99998766 0.99998819 0.99998872 0.99998924 0.99998977
 0.9999903  0.99999083 0.99999136 0.99999189 0.99999242 0.99999296
 0.99999349 0.99999402 0.99999455 0.99999508 0.99999562 0.99999615
 0.99999668 0.99999721 0.99999774 0.99999828 0.99999881 0.99999934
 0.99999987 1.         1.         1.        ]"
0,"[184108, 1006028, 432596, 43, 18461, 0, 142639, 1564336, 203196, 19341, 27082, 213339, 294222, 938, 310355, 468785, 257281, 339500, 498, 18065, 581836, 19804, 0, 14669, 562859, 0, 36680, 26022, 571044, 641282, 0, 0, 0, 14669, 369996, 0, 0, 0, 43, 0, 556534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.00875907 0.12672263 0.131696   0.15288324 0.17899073
 0.17951671 0.18033992 0.18170715 0.18582399 0.19031579 0.19480759
 0.32782438 0.3547022  0.39430483 0.41299794 0.41303891 0.41351888
 0.41540108 0.43629384 0.44585669 0.45510006 0.47632891 0.47637435
 0.47647432 0.51025628 0.54560626 0.56148234 0.56162379 0.59711337
 0.6265291  0.62657439 0.62738101 0.628331   0.63128181 0.69266532
 0.69419479 0.69419479 0.69432246 0.69579107 0.71224327 0.74547129
 0.75729702 0.75742872 0.7610553  0.76293908 0.76501332 0.76501566
 0.78734088 0.85701664 0.89731161 0.89759151 0.89787142 0.89815132
 0.89843122 0.89871113 0.89889502 0.93926908 0.93926969 0.93927029
 0.9392709  0.93927151 0.93927211 0.93927272 0.93927333 0.946986
 0.96642879 0.98587157 1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1130640, 17041, 437390, 9662, 18461, 1691651, 141805, 35483, 447414, 244936, 109589, 523769, 267831, 208071, 123285, 31896, 14515, 16490, 468742, 0, 571001, 14669, 0, 562859, 0, 536727, 62986, 142639, 641282, 0, 0, 384665, 0, 0, 0, 0, 556577, 0, 556534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.04035905 0.11260868 0.11424001 0.12127613 0.15882709
 0.1597447  0.16099329 0.16908062 0.29009213 0.33193709 0.33790994
 0.34966291 0.35172516 0.36114922 0.39774549 0.39774909 0.42302429
 0.43319351 0.43324839 0.48535531 0.51293694 0.51485228 0.53495154
 0.54500983 0.54596537 0.54914012 0.54985656 0.55060164 0.55144047
 0.55480311 0.59549147 0.61489593 0.63236548 0.64983503 0.65641621
 0.65717435 0.66949772 0.68685153 0.70420533 0.72430773 0.74736795
 0.76714575 0.77031256 0.77288915 0.77536602 0.78293802 0.80420789
 0.84070245 0.85121229 0.85155124 0.85189019 0.85222914 0.88936126
 0.89647678 0.9035923  0.91070782 0.91782334 0.92493885 0.93205437
 0.93916989 0.9446031  0.9547375  0.9706098  0.98648209 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1130695, 234640, 91795, 239998, 191125, 1375433, 281154, 124402, 296792, 43, 147194, 230522, 263149, 69984, 13591, 550787, 455, 0, 690993, 0, 14669, 0, 1005469, 0, 562859, 43, 0, 793447, 0, 0, 14669, 0, 369996, 0, 0, 43, 0, 556534, 0, 314877, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.11132366 0.11430809 0.1351056  0.1421243  0.1449276
 0.16817002 0.17707662 0.18595072 0.31836878 0.32370046 0.35144997
 0.35336123 0.36195992 0.3851535  0.39659664 0.3965995  0.39998102
 0.41533705 0.48331563 0.4859375  0.51164779 0.51432088 0.51913718
 0.52005784 0.55122706 0.57429217 0.57861902 0.5938122  0.60900538
 0.62419856 0.64237225 0.64284435 0.64331646 0.64378856 0.650461
 0.66751054 0.68456008 0.75463573 0.77347308 0.79231042 0.79821388
 0.79821548 0.7987567  0.81494719 0.83113767 0.84732815 0.87659915
 0.87691162 0.87722408 0.87753654 0.87777332 0.89018349 0.907909
 0.91420199 0.91420265 0.91420332 0.91420399 0.91420465 0.91420532
 0.92010994 0.94035273 0.96059552 0.97182055 0.97664836 0.98147616
 0.98630397 0.99999747 0.99999997 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1201249, 22218, 428963, 0, 214695, 571001, 1045224, 250404, 148298, 448421, 204989, 213846, 98745, 73644, 125002, 317323, 189265, 0, 0, 468742, 15373, 455, 536727, 0, 117672, 14669, 0, 562859, 0, 0, 0, 43, 505150, 0, 0, 14669, 0, 369996, 0, 0, 43, 0, 556534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.13109368 0.13117125 0.1318413  0.17829176 0.18073138
 0.18102895 0.18132651 0.21387469 0.24737563 0.29848308 0.37215094
 0.38193612 0.40057485 0.40998699 0.42619769 0.48043173 0.48121502
 0.48255707 0.51752923 0.54279065 0.54928631 0.55900735 0.56479682
 0.57653088 0.57653088 0.63062374 0.63231279 0.65296291 0.66608162
 0.67983846 0.6935953  0.70413262 0.70418936 0.70424611 0.70766948
 0.722464   0.75002707 0.76841795 0.77360982 0.77880169 0.77970477
 0.78031787 0.7807291  0.79463597 0.8143124  0.83398883 0.84215506
 0.84215594 0.84215682 0.8421577  0.84215858 0.84667484 0.86426813
 0.88186141 0.89732856 0.89768285 0.89803714 0.89839144 0.89874573
 0.89928345 0.91917342 0.93906339 0.93926303 0.93926377 0.93926452
 0.93926526 0.939266   0.93926675 0.95635331 0.98117607 1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1091572, 142639, 178995, 126000, 463388, 256740, 381, 591027, 0, 1495754, 148174, 69940, 345045, 151999, 651720, 4129, 56752, 576151, 0, 14626, 43, 0, 1031601, 713, 0, 3428, 0, 641282, 0, 0, 43, 384622, 0, 0, 0, 43, 0, 556534, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.04883434 0.12855966 0.13939733 0.15496186 0.15589242
 0.16423663 0.17588918 0.22023884 0.22236949 0.24848632 0.2485102
 0.24852114 0.31228981 0.31443655 0.31580202 0.45591744 0.48723403
 0.50345344 0.50359842 0.51118888 0.51275487 0.54916022 0.55012503
 0.59765696 0.63755241 0.63760733 0.64183371 0.64584866 0.66903186
 0.70761254 0.70761254 0.70800574 0.7092214  0.71689706 0.73260607
 0.74831509 0.77374368 0.8226968  0.82275893 0.82276045 0.82276198
 0.82278173 0.8230111  0.85009692 0.8801542  0.89647904 0.89648002
 0.896481   0.89648197 0.89648295 0.91262795 0.93345992 0.93878407
 0.93878481 0.93878555 0.93878629 0.93878702 0.93878776 0.94565169
 0.9644557  0.98325971 0.99999537 0.99999631 0.99999725 0.99999818
 0.99999912 1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1207969, 204071, 240912, 189085, 289806, 212167, 220319, 530965, 33154, 191, 478404, 0, 1237482, 234499, 14189, 26662, 553818, 0, 0, 610516, 133689, 0, 0, 562859, 43, 0, 505150, 0, 0, 384665, 151848, 0, 0, 0, 0, 43, 0, 556534, 0, 0, 43, 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.03793304 0.13730794 0.16051139 0.16056853 0.19544918
 0.20720237 0.20936172 0.25386988 0.25814097 0.27902727 0.29947727
 0.30372887 0.32057151 0.36744938 0.36806404 0.36850077 0.36896973
 0.44531092 0.48858811 0.53186531 0.56202324 0.56687945 0.59632977
 0.59714369 0.59903742 0.60051321 0.60215034 0.66739943 0.68393387
 0.7004683  0.71700273 0.73225675 0.73539288 0.74023387 0.75918425
 0.77463649 0.79008872 0.80554096 0.81828945 0.81829171 0.81861027
 0.84233477 0.86605927 0.87589293 0.87620589 0.87651884 0.8768318
 0.87714476 0.87737197 0.91951263 0.92199089 0.93668512 0.93668512
 0.93668512 0.93668512 0.93668512 0.93668512 0.93668512 0.93668512
 0.94178424 0.96725541 0.99272657 0.9999434  0.99994434 0.99994532
 0.9999463  0.99994727 0.99994825 1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
0,"[1294492, 30149, 454687, 254050, 478954, 231991, 118541, 194548, 16673, 1667576, 280217, 164755, 19207, 468742, 14515, 0, 536727, 53484, 14626, 43, 562859, 0, 0, 0, 43, 505150, 0, 0, 384622, 571044, 0, 0, 506128, 556534, 43, 0, 556534, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.         0.08002277 0.13214445 0.13222191 0.17723587 0.17741185
 0.18711097 0.21535594 0.25360777 0.26782046 0.27602473 0.2904312
 0.29159527 0.31409677 0.31476164 0.31627834 0.47544074 0.48184306
 0.51249932 0.52884306 0.53002823 0.54660635 0.57481055 0.57809486
 0.57865463 0.58347315 0.6045554  0.62563765 0.63230379 0.63284051
 0.63739472 0.63820286 0.63868513 0.65669327 0.67972949 0.69451133
 0.69451205 0.69451277 0.6945135  0.69451422 0.69451494 0.70782954
 0.73741667 0.74921336 0.7552889  0.76136444 0.76743999 0.77351553
 0.77959107 0.8124646  0.84646776 0.85459239 0.86271703 0.87084166
 0.88990904 0.91069892 0.9314888  0.9447969  0.95825198 0.97591506
 0.99357815 0.99999626 0.99999708 0.99999789 0.99999871 0.99999953
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.        ]"
